DT_GERACAO,HH_GERACAO,ANO_ELEICAO,NR_TURNO,NM_TIPO_ELEICAO,SG_UF,SG_UE,NM_UE,CD_CARGO,DS_CARGO,NM_CANDIDATO,SQ_CANDIDATO,NR_CANDIDATO,NM_URNA_CANDIDATO,CD_SITUACAO_CANDIDATURA,DS_SITUACAO_CANDIDATURA,NR_PARTIDO,SG_PARTIDO,NM_PARTIDO,CD_LEGENDA,SG_LEGENDA,DS_COMPOSICAO_LEGENDA,NM_LEGENDA,CD_OCUPACAO,DS_OCUPACAO,DT_NASCIMENTO,NR_TITULO_ELEITORAL_CANDIDATO,NR_IDADE_DATA_POSSE,CD_GENERO,DS_GENERO,SG_UF_NASCIMENTO,CD_MUNICIPIO_NASCIMENTO,NM_MUNICIPIO_NASCIMENTO,CD_SIT_TOT_TURNO,DS_SIT_TOT_TURNO,CODIGO_IBGE_MUN,CD_IBGE_MUN_NASC,NR_ZONA,CD_SIT_CAND_SUPERIOR,DS_SIT_CAND_SUPERIOR,QT_VOTOS_NOMINAIS,CD_TIPO_ELEICAO,TP_ABRANGENCIA,CD_MUNICIPIO,NM_SOCIAL_CANDIDATO,CD_DETALHE_SITUACAO_CAND,DS_DETALHE_SITUACAO_CAND,CD_CBO,CD_MUN_IBGE
24/11/2016,16:16:24,1996,1,ELEICOES 1996,RS,88013,PORTO ALEGRE,9,PREFEITO,MARIA DO CARMO TEIXEIRA BUENO,-1,11,NULO,-1,NULO,11,PPB,PARTIDO PROGRESSISTA BRASILEIRO,-1,NULO,NULO,NULO,-1,NULO,21/09/48,000000000NULL,48,4,FEMININO,NULO,-1.0,NULO,4.0,NAO ELEITO,4314902,-1.0,1,-1,NULO,4148,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:16:24,1996,1,ELEICOES 1996,RS,88013,PORTO ALEGRE,9,PREFEITO,CARLOS EDUARDO VIEIRA DA CUNHA,-1,12,NULO,-1,NULO,12,PDT,PARTIDO DEMOCRATICO TRABALHISTA,-1,UP,PDT/PC DO B,UNIDADE POPULAR,-1,NULO,31/03/60,000000000NULL,36,2,MASCULINO,NULO,-1.0,NULO,4.0,NAO ELEITO,4314902,-1.0,1,-1,NULO,5411,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:16:24,1996,1,ELEICOES 1996,RS,88013,PORTO ALEGRE,9,PREFEITO,RAUL JORGE ANGLADA PONT,-1,13,NULO,-1,NULO,13,PT,PARTIDO DOS TRABALHADORES,-1,NENHUMA,PT/PCB/PPS,FRENTE POPULAR,-1,NULO,14/05/44,000000000NULL,52,2,MASCULINO,NULO,-1.0,NULO,1.0,ELEITO,4314902,-1.0,1,-1,NULO,45983,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:16:24,1996,1,ELEICOES 1996,RS,88013,PORTO ALEGRE,9,PREFEITO,VALDIR FRAGA DA SILVA,-1,14,NULO,-1,NULO,14,PTB,PARTIDO TRABALHISTA BRASILEIRO,-1,NULO,NULO,NULO,-1,NULO,10/05/43,000000000NULL,53,2,MASCULINO,NULO,-1.0,NULO,4.0,NAO ELEITO,4314902,-1.0,1,-1,NULO,1718,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:16:24,1996,1,ELEICOES 1996,RS,88013,PORTO ALEGRE,9,PREFEITO,PAULO ODONE CHAVES DE ARAUJO RIBEIRO,-1,15,NULO,-1,NULO,15,PMDB,PARTIDO DO MOVIMENTO DEMOCRATICO BRASILEIRO,-1,NULO,NULO,NULO,-1,NULO,12/05/42,000000000NULL,54,2,MASCULINO,NULO,-1.0,NULO,4.0,NAO ELEITO,4314902,-1.0,1,-1,NULO,4125,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:16:24,1996,1,ELEICOES 1996,RS,88013,PORTO ALEGRE,9,PREFEITO,JULIO CEZAR LEIRIAS FLORES,-1,16,NULO,-1,NULO,16,PSTU,PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO,-1,NULO,NULO,NULO,-1,NULO,14/06/59,000000000NULL,37,2,MASCULINO,NULO,-1.0,NULO,4.0,NAO ELEITO,4314902,-1.0,1,-1,NULO,193,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:16:24,1996,1,ELEICOES 1996,RS,88013,PORTO ALEGRE,9,PREFEITO,LUIZ ALBERTO NEGRINHO DE OLIVEIRA,-1,18,NULO,-1,NULO,18,PST,PARTIDO SOCIAL TRABALHISTA,-1,USP,PST/PMN/PRN/PSD,UNIAO SOCIAL POPULAR,-1,NULO,20/02/57,000000000NULL,39,2,MASCULINO,NULO,-1.0,NULO,4.0,NAO ELEITO,4314902,-1.0,1,-1,NULO,352,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:16:24,1996,1,ELEICOES 1996,RS,88013,PORTO ALEGRE,9,PREFEITO,ARMANDO TEMPERANI PEREIRA JUNIOR,-1,26,NULO,-1,NULO,26,PAN,PARTIDO DOS APOSENTADOS DA NACAO,-1,NULO,NULO,NULO,-1,NULO,26/08/44,000000000NULL,52,2,MASCULINO,NULO,-1.0,NULO,4.0,NAO ELEITO,4314902,-1.0,1,-1,NULO,142,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:16:24,1996,1,ELEICOES 1996,RS,88013,PORTO ALEGRE,9,PREFEITO,MARIA AUGUSTA DE ALMEIDA FELDMAN,-1,40,NULO,-1,NULO,40,PSB,PARTIDO SOCIALISTA BRASILEIRO,-1,NULO,NULO,NULO,-1,NULO,12/05/46,000000000NULL,50,4,FEMININO,NULO,-1.0,NULO,4.0,NAO ELEITO,4314902,-1.0,1,-1,NULO,431,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:16:24,1996,1,ELEICOES 1996,RS,88013,PORTO ALEGRE,9,PREFEITO,LEO MARCO NUNES MEIRA,-1,44,NULO,-1,NULO,44,PRP,PARTIDO REPUBLICANO PROGRESSISTA,-1,NULO,NULO,NULO,-1,NULO,28/09/64,000000000NULL,32,2,MASCULINO,NULO,-1.0,NULO,4.0,NAO ELEITO,4314902,-1.0,1,-1,NULO,239,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
