DT_GERACAO,HH_GERACAO,ANO_ELEICAO,NR_TURNO,NM_TIPO_ELEICAO,SG_UF,SG_UE,NM_UE,CD_CARGO,DS_CARGO,NM_CANDIDATO,SQ_CANDIDATO,NR_CANDIDATO,NM_URNA_CANDIDATO,CD_SITUACAO_CANDIDATURA,DS_SITUACAO_CANDIDATURA,NR_PARTIDO,SG_PARTIDO,NM_PARTIDO,CD_LEGENDA,SG_LEGENDA,DS_COMPOSICAO_LEGENDA,NM_LEGENDA,CD_OCUPACAO,DS_OCUPACAO,DT_NASCIMENTO,NR_TITULO_ELEITORAL_CANDIDATO,NR_IDADE_DATA_POSSE,CD_GENERO,DS_GENERO,SG_UF_NASCIMENTO,CD_MUNICIPIO_NASCIMENTO,NM_MUNICIPIO_NASCIMENTO,CD_SIT_TOT_TURNO,DS_SIT_TOT_TURNO,CODIGO_IBGE_MUN,CD_IBGE_MUN_NASC,NR_ZONA,CD_SIT_CAND_SUPERIOR,DS_SIT_CAND_SUPERIOR,QT_VOTOS_NOMINAIS,CD_TIPO_ELEICAO,TP_ABRANGENCIA,CD_MUNICIPIO,NM_SOCIAL_CANDIDATO,CD_DETALHE_SITUACAO_CAND,DS_DETALHE_SITUACAO_CAND,CD_CBO,CD_MUN_IBGE
24/11/2016,16:41:00,1996,1,ELEICOES 1996,SP,71072,SAO PAULO,9,PREFEITO,CELSO ROBERTO PITTA DO NASCIMENTO,-1,11,NULO,-1,NULO,11,PPB,PARTIDO PROGRESSISTA BRASILEIRO,-1,PPB,PPB/PFL,NAO DEIXE SAO PAULO PARAR,-1,NULO,29/09/46,000000000NULL,50,2,MASCULINO,NULO,-1.0,NULO,6.0,2.O TURNO,3550308,-1.0,1,-1,NULO,60756,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:41:00,1996,1,ELEICOES 1996,SP,71072,SAO PAULO,9,PREFEITO,FRANCISCO ROSSI DE ALMEIDA,-1,12,NULO,-1,NULO,12,PDT,PARTIDO DEMOCRATICO TRABALHISTA,-1,PDT,PDT/PST/PL,ROSSI POR SAO PAULO,-1,NULO,10/07/40,000000000NULL,56,2,MASCULINO,NULO,-1.0,NULO,4.0,NAO ELEITO,3550308,-1.0,1,-1,NULO,6320,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:41:00,1996,1,ELEICOES 1996,SP,71072,SAO PAULO,9,PREFEITO,LUIZA ERUNDINA DE SOUSA,-1,13,NULO,-1,NULO,13,PT,PARTIDO DOS TRABALHADORES,-1,PT,PT/PCB/PMN/PSB/PC DO B,SIM POR SAO PAULO,-1,NULO,30/11/34,000000000NULL,62,4,FEMININO,NULO,-1.0,NULO,6.0,2.O TURNO,3550308,-1.0,1,-1,NULO,30585,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:41:00,1996,1,ELEICOES 1996,SP,71072,SAO PAULO,9,PREFEITO,ANTONIO CARLOS DE CAMPOS MACHADO,-1,14,NULO,-1,NULO,14,PTB,PARTIDO TRABALHISTA BRASILEIRO,-1,PTB,PTB/PAN/PSD,SAO PAULO ESPERANCA,-1,NULO,31/10/39,000000000NULL,57,2,MASCULINO,NULO,-1.0,NULO,4.0,NAO ELEITO,3550308,-1.0,1,-1,NULO,711,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:41:00,1996,1,ELEICOES 1996,SP,71072,SAO PAULO,9,PREFEITO,JOSE ARISTODEMO PINOTTI,-1,15,NULO,-1,NULO,15,PMDB,PARTIDO DO MOVIMENTO DEMOCRATICO BRASILEIRO,-1,PMDB,PMDB/PSDC,VIVER SAO PAULO,-1,NULO,20/12/34,000000000NULL,62,2,MASCULINO,NULO,-1.0,NULO,4.0,NAO ELEITO,3550308,-1.0,1,-1,NULO,2632,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:41:00,1996,1,ELEICOES 1996,SP,71072,SAO PAULO,9,PREFEITO,VALERIO ARCARY,-1,16,NULO,-1,NULO,16,PSTU,PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO,-1,NULO,NULO,NULO,-1,NULO,13/11/56,000000000NULL,40,2,MASCULINO,NULO,-1.0,NULO,4.0,NAO ELEITO,3550308,-1.0,1,-1,NULO,248,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:41:00,1996,1,ELEICOES 1996,SP,71072,SAO PAULO,9,PREFEITO,DORIVAL MASCI DE ABREU,-1,19,NULO,-1,NULO,19,PTN,PARTIDO TRABALHISTA NACIONAL,-1,PTN,PTN/PGT/PT DO B,BANDEIRA PAULISTA,-1,NULO,26/07/33,000000000NULL,63,2,MASCULINO,NULO,-1.0,NULO,4.0,NAO ELEITO,3550308,-1.0,1,-1,NULO,35,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:41:00,1996,1,ELEICOES 1996,SP,71072,SAO PAULO,9,PREFEITO,PEDRO DE CAMILLO NETTO,-1,20,NULO,-1,NULO,20,PSC,PARTIDO SOCIAL CRISTAO,-1,NULO,NULO,NULO,-1,NULO,28/12/33,000000000NULL,63,2,MASCULINO,NULO,-1.0,NULO,4.0,NAO ELEITO,3550308,-1.0,1,-1,NULO,32,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:41:00,1996,1,ELEICOES 1996,SP,71072,SAO PAULO,9,PREFEITO,JOSE LEVY FIDELIX DA CRUZ,-1,28,NULO,-1,NULO,28,PRTB,PARTIDO RENOVADOR TRABALHISTA BRASILEIRO,-1,NULO,NULO,NULO,-1,NULO,27/12/51,000000000NULL,45,2,MASCULINO,NULO,-1.0,NULO,4.0,NAO ELEITO,3550308,-1.0,1,-1,NULO,80,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:41:00,1996,1,ELEICOES 1996,SP,71072,SAO PAULO,9,PREFEITO,CARLOS ALVES DE SOUZA,-1,44,NULO,-1,NULO,44,PRP,PARTIDO REPUBLICANO PROGRESSISTA,-1,NULO,NULO,NULO,-1,NULO,01/01/55,000000000NULL,41,2,MASCULINO,NULO,-1.0,NULO,4.0,NAO ELEITO,3550308,-1.0,1,-1,NULO,353,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
