DT_GERACAO,HH_GERACAO,ANO_ELEICAO,NR_TURNO,NM_TIPO_ELEICAO,SG_UF,SG_UE,NM_UE,CD_CARGO,DS_CARGO,NM_CANDIDATO,SQ_CANDIDATO,NR_CANDIDATO,NM_URNA_CANDIDATO,CD_SITUACAO_CANDIDATURA,DS_SITUACAO_CANDIDATURA,NR_PARTIDO,SG_PARTIDO,NM_PARTIDO,CD_LEGENDA,SG_LEGENDA,DS_COMPOSICAO_LEGENDA,NM_LEGENDA,CD_OCUPACAO,DS_OCUPACAO,DT_NASCIMENTO,NR_TITULO_ELEITORAL_CANDIDATO,NR_IDADE_DATA_POSSE,CD_GENERO,DS_GENERO,SG_UF_NASCIMENTO,CD_MUNICIPIO_NASCIMENTO,NM_MUNICIPIO_NASCIMENTO,CD_SIT_TOT_TURNO,DS_SIT_TOT_TURNO,CODIGO_IBGE_MUN,CD_IBGE_MUN_NASC,NR_ZONA,CD_SIT_CAND_SUPERIOR,DS_SIT_CAND_SUPERIOR,QT_VOTOS_NOMINAIS,CD_TIPO_ELEICAO,TP_ABRANGENCIA,CD_MUNICIPIO,NM_SOCIAL_CANDIDATO,CD_DETALHE_SITUACAO_CAND,DS_DETALHE_SITUACAO_CAND,CD_CBO,CD_MUN_IBGE
24/11/2016,16:07:04,1996,1,ELEICOES 1996,BA,38490,SALVADOR,9,PREFEITO,NELSON VICENTE PORTELA PELEGRINO,-1,13,NULO,-1,NULO,13,PT,PARTIDO DOS TRABALHADORES,-1,FSP,PT/PCB/PPS/PSB/PV/PC DO B,FRENTE SALVADOR POPULAR,-1,NULO,27/12/60,000000000NULL,36,2,MASCULINO,NULO,-1.0,NULO,4.0,NAO ELEITO,2927408,-1.0,1,-1,NULO,27542,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:07:04,1996,1,ELEICOES 1996,BA,38490,SALVADOR,9,PREFEITO,PEDRO IRUJO YANIZ,-1,15,NULO,-1,NULO,15,PMDB,PARTIDO DO MOVIMENTO DEMOCRATICO BRASILEIRO,-1,NULO,NULO,NULO,-1,NULO,29/06/30,000000000NULL,66,2,MASCULINO,NULO,-1.0,NULO,4.0,NAO ELEITO,2927408,-1.0,1,-1,NULO,5334,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:07:04,1996,1,ELEICOES 1996,BA,38490,SALVADOR,9,PREFEITO,ANTONIO JOSE IMBASSAHY DA SILVA,-1,25,NULO,-1,NULO,25,PFL,PARTIDO DA FRENTE LIBERAL,-1,EAS,PPB/PTB/PSC/PL/PFL/PT DO B,E AGORA SALVADOR,-1,NULO,12/03/48,000000000NULL,48,2,MASCULINO,NULO,-1.0,NULO,1.0,ELEITO,2927408,-1.0,1,-1,NULO,44997,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:07:04,1996,1,ELEICOES 1996,BA,38490,SALVADOR,9,PREFEITO,AFRANIO DE AQUINO GREGORIO,-1,26,NULO,-1,NULO,26,PAN,PARTIDO DOS APOSENTADOS DA NACAO,-1,AS,PAN/PSN,APOSENTADOS SOLIDARISTAS,-1,NULO,29/11/34,000000000NULL,62,2,MASCULINO,NULO,-1.0,NULO,4.0,NAO ELEITO,2927408,-1.0,1,-1,NULO,2256,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:07:04,1996,1,ELEICOES 1996,BA,38490,SALVADOR,9,PREFEITO,ANTONIO EDUARDO ALVES DE OLIVEIRA,-1,29,NULO,-1,NULO,29,PCO,PARTIDO DA CAUSA OPERARIA,-1,NULO,NULO,NULO,-1,NULO,10/07/70,000000000NULL,26,2,MASCULINO,NULO,-1.0,NULO,4.0,NAO ELEITO,2927408,-1.0,1,-1,NULO,73,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:07:04,1996,1,ELEICOES 1996,BA,38490,SALVADOR,9,PREFEITO,JOSE COUTINHO DE JESUS,-1,30,NULO,-1,NULO,30,PGT,PARTIDO GERAL DOS TRABALHADORES,-1,NULO,NULO,NULO,-1,NULO,15/07/53,000000000NULL,43,2,MASCULINO,NULO,-1.0,NULO,4.0,NAO ELEITO,2927408,-1.0,1,-1,NULO,45,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:07:04,1996,1,ELEICOES 1996,BA,38490,SALVADOR,9,PREFEITO,IEDA SOUZA CALDAS,-1,33,NULO,-1,NULO,33,PMN,PARTIDO DA MOBILIZACAO NACIONAL,-1,NULO,NULO,NULO,-1,NULO,22/03/45,000000000NULL,51,4,FEMININO,NULO,-1.0,NULO,4.0,NAO ELEITO,2927408,-1.0,1,-1,NULO,101,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:07:04,1996,1,ELEICOES 1996,BA,38490,SALVADOR,9,PREFEITO,WALTER CARLOS GOMES QUEIROZ,-1,44,NULO,-1,NULO,44,PRP,PARTIDO REPUBLICANO PROGRESSISTA,-1,PFES,PRN/PSD/PRP,PENSE FORTE EM SALVADOR,-1,NULO,15/11/56,000000000NULL,40,2,MASCULINO,NULO,-1.0,NULO,4.0,NAO ELEITO,2927408,-1.0,1,-1,NULO,618,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:07:04,1996,1,ELEICOES 1996,BA,38490,SALVADOR,9,PREFEITO,DOMINGOS LEONELLI NETTO,-1,45,NULO,-1,NULO,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,-1,ALPI,PDT/PSDB,A LUTA PELA IGUALDADE,-1,NULO,21/01/46,000000000NULL,50,2,MASCULINO,NULO,-1.0,NULO,4.0,NAO ELEITO,2927408,-1.0,1,-1,NULO,6446,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:07:04,1996,1,ELEICOES 1996,BA,38490,SALVADOR,10,VICE PREFEITO,MARCOS ANTONIO MEDRADO,-1,111,NULO,-1,NULO,11,PPB,PARTIDO PROGRESSISTA BRASILEIRO,-1,EAS,NULO,E AGORA SALVADOR,-1,NULO,30/06/46,000000000NULL,50,2,MASCULINO,NULO,-1.0,NULO,-1.0,NULO,2927408,-1.0,1,-1,NULO,39,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:07:04,1996,1,ELEICOES 1996,BA,38490,SALVADOR,10,VICE PREFEITO,JORGE GOMES DE JESUS,-1,121,NULO,-1,NULO,12,PDT,PARTIDO DEMOCRATICO TRABALHISTA,-1,ALPI,NULO,A LUTA PELA IGUALDADE,-1,NULO,14/04/52,000000000NULL,44,2,MASCULINO,NULO,-1.0,NULO,-1.0,NULO,2927408,-1.0,1,-1,NULO,16,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:07:04,1996,1,ELEICOES 1996,BA,38490,SALVADOR,10,VICE PREFEITO,ALICE MAZZUCO PORTUGAL,-1,131,NULO,-1,NULO,13,PT,PARTIDO DOS TRABALHADORES,-1,FSP,NULO,FRENTE SALVADOR POPULAR,-1,NULO,16/05/59,000000000NULL,37,4,FEMININO,NULO,-1.0,NULO,-1.0,NULO,2927408,-1.0,1,-1,NULO,344,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
