DT_GERACAO,HH_GERACAO,ANO_ELEICAO,CD_TIPO_ELEICAO,NM_TIPO_ELEICAO,CD_ELEICAO,DS_ELEICAO,DT_ELEICAO,SG_UF,SG_UE,NM_UE,SQ_CANDIDATO,NR_ORDEM_CANDIDATO,CD_TIPO_BEM_CANDIDATO,DS_TIPO_BEM_CANDIDATO,DS_BEM_CANDIDATO,VR_BEM_CANDIDATO,NM_CANDIDATO
10/11/2021,14:37:53,2018,2,Eleicao Ordinaria,297,Eleicoes Gerais Estaduais 2018,2018-10-07,PE,PE,PERNAMBUCO,170000600612,1,32,Quotas ou quinhoes de capital,"EMPRESARIO INDIVIDUAL - AKS MORAIS ME, CNPJ 00.153.177/0001-28.","10000,00",ALEXANDRA KARLA SOARES DE MORAIS
10/11/2021,14:37:53,2018,2,Eleicao Ordinaria,297,Eleicoes Gerais Estaduais 2018,2018-10-07,PE,PE,PERNAMBUCO,170000600612,2,32,Quotas ou quinhoes de capital,50% DAS COTAS DO CAPITAL SOCIAL DA EMPRESA FISIOTORAX - FISIOTERAPIA RESPIRATORIA S/C LTDA. CNPJ: 00.450.005/0001/16  (INATIVA),"2500,00",ALEXANDRA KARLA SOARES DE MORAIS
10/11/2021,14:37:53,2018,2,Eleicao Ordinaria,297,Eleicoes Gerais Estaduais 2018,2018-10-07,PE,PE,PERNAMBUCO,170000600612,3,63,Dinheiro em especie - moeda nacional,Dinheiro,"5000,00",ALEXANDRA KARLA SOARES DE MORAIS
10/11/2021,14:37:53,2018,2,Eleicao Ordinaria,297,Eleicoes Gerais Estaduais 2018,2018-10-07,PE,PE,PERNAMBUCO,170000600612,4,61,Deposito bancario em conta corrente no Pais,Saldo em Conta corrente Bradesco,"149,08",ALEXANDRA KARLA SOARES DE MORAIS
10/11/2021,14:37:53,2018,2,Eleicao Ordinaria,297,Eleicoes Gerais Estaduais 2018,2018-10-07,PE,PE,PERNAMBUCO,170000600612,5,19,Outros bens imoveis,Equipamentos de Estetica,"50000,00",ALEXANDRA KARLA SOARES DE MORAIS
10/11/2021,14:37:53,2018,2,Eleicao Ordinaria,297,Eleicoes Gerais Estaduais 2018,2018-10-07,PE,PE,PERNAMBUCO,170000600612,6,19,Outros bens imoveis,Mobiliario de clinica/computadores,"20000,00",ALEXANDRA KARLA SOARES DE MORAIS
10/11/2021,14:37:53,2018,2,Eleicao Ordinaria,297,Eleicoes Gerais Estaduais 2018,2018-10-07,PE,PE,PERNAMBUCO,170000600613,1,11,Apartamento,"APARTAMENTO 3401 DO EDIFICIO ALAMEDA 17, EM RECIFE, PE-POR ACORDO CELEBRADO EM ACAO DE DIVORCIO EM 2014","206847,44",ANDRÉ DE SOUZA MELO TEIXEIRA
10/11/2021,14:37:53,2018,2,Eleicao Ordinaria,297,Eleicoes Gerais Estaduais 2018,2018-10-07,PE,PE,PERNAMBUCO,170000600613,2,41,Caderneta de poupanca,CADERNETA DE POUPANCA MANTIDA JUNTO AO BANCO DO BRASIL S/A,"0,03",ANDRÉ DE SOUZA MELO TEIXEIRA
10/11/2021,14:37:53,2018,2,Eleicao Ordinaria,297,Eleicoes Gerais Estaduais 2018,2018-10-07,PE,PE,PERNAMBUCO,170000600613,3,13,Terreno,"FRACAO IDEAL DE 1 /3 DE CHACARA COM AREA APROXIMADA D 4 HECTARES EM SERRA NEGRA, BEZERROS, ADQUIRIDA ATRAVES DOACAO DO MEU PAI - DEIXEI O VALOR DE ZERO REAIS POR TER SIDO DOACAO.","0,01",ANDRÉ DE SOUZA MELO TEIXEIRA
10/11/2021,14:37:53,2018,2,Eleicao Ordinaria,297,Eleicoes Gerais Estaduais 2018,2018-10-07,PE,PE,PERNAMBUCO,170000600613,4,16,Construcao,"CUSTO DE CONSTRUCAO DE BENFEITORIAS NO SITIO EM SERRA NEGRA-GALINHEIRO, APRISCO, CANIL, DEPOSITO, BEM COMO PLANTIO DE POMARES, CAPTACAO DE AGUA, CERCADOS, ALARMES, PASTOS, DEPOSITOS E CAIXAS D AGUA.","74682,72",ANDRÉ DE SOUZA MELO TEIXEIRA
10/11/2021,14:37:53,2018,2,Eleicao Ordinaria,297,Eleicoes Gerais Estaduais 2018,2018-10-07,PE,PE,PERNAMBUCO,170000600613,5,61,Deposito bancario em conta corrente no Pais,CONTA CORRENTE MANTIDA JUNTO AO CITIBANK,"50,10",ANDRÉ DE SOUZA MELO TEIXEIRA
10/11/2021,14:37:53,2018,2,Eleicao Ordinaria,297,Eleicoes Gerais Estaduais 2018,2018-10-07,PE,PE,PERNAMBUCO,170000600613,6,31,Acoes (inclusive as provenientes de linha telefonica),17 ACOES PN DA PETROBRAS - PETROLEO BRASILEIRO S/A - AQUI ESTA INFORMADO O VALOR HISTORICO DE AQUISICAO DESSAS ACOES,"1000,00",ANDRÉ DE SOUZA MELO TEIXEIRA
10/11/2021,14:37:53,2018,2,Eleicao Ordinaria,297,Eleicoes Gerais Estaduais 2018,2018-10-07,PE,PE,PERNAMBUCO,170000600613,7,79,Outros fundos,"8.258,53 DOLARES AMERICANOS CARREGADOS EM CARTAO DE VIAGEM PREPAGO VISA TRAVELMONEY DO BANCO DO BRASIL S/A COMPRADOS PELA COTACAO DE R$ 2,050 EM 16 DE MAIO DE 2012.","3469,97",ANDRÉ DE SOUZA MELO TEIXEIRA
10/11/2021,14:37:53,2018,2,Eleicao Ordinaria,297,Eleicoes Gerais Estaduais 2018,2018-10-07,PE,PE,PERNAMBUCO,170000600613,8,51,Credito decorrente de emprestimo,"EMPRESTIMO DESINTERESSADO E GRATUITO (SEM QUALQUER COBRANCA DE JUROS) FEITO EM BENEFICIO DE MINHA COMPANHEIRA QUE VIVE COMIGO EM UNIAO ESTAVEL, ANA CRISTIANNE ROCHA LARANJEIRA.","7000,00",ANDRÉ DE SOUZA MELO TEIXEIRA
10/11/2021,14:37:53,2018,2,Eleicao Ordinaria,297,Eleicoes Gerais Estaduais 2018,2018-10-07,PE,PE,PERNAMBUCO,170000600613,9,21,"Veiculo automotor terrestre: caminhao, automovel, moto, etc.",CAMINHONETE TOYOTA HILUX SRV CABINE DUPLA DE COR PRATEADA COMPRADA NOVA DURANTE O ANO DE 2013,"148900,00",ANDRÉ DE SOUZA MELO TEIXEIRA
10/11/2021,14:37:53,2018,2,Eleicao Ordinaria,297,Eleicoes Gerais Estaduais 2018,2018-10-07,PE,PE,PERNAMBUCO,170000600613,10,12,Casa,CASA CONSTRUIDA E DETIDA EM REGIME DE CO-PROPRIEDADE JUNTO COM O MEU PAI NA NOSSA CHACARA EM SERRA NEGRA-NO CORRIGINDO O VALOR PARA MINHA FRACAO CORRESPONDENTE  DE 1/2,"105373,33",ANDRÉ DE SOUZA MELO TEIXEIRA
10/11/2021,14:37:53,2018,2,Eleicao Ordinaria,297,Eleicoes Gerais Estaduais 2018,2018-10-07,PE,PE,PERNAMBUCO,170000600613,11,45,"Aplicacao de renda fixa (CDB, RDB e outros)",INVESTIMENTO EM FUNDO DE RENDA FIXA DO BANCO DO BRASIL,"76543,87",ANDRÉ DE SOUZA MELO TEIXEIRA
10/11/2021,14:37:53,2018,2,Eleicao Ordinaria,297,Eleicoes Gerais Estaduais 2018,2018-10-07,PE,PE,PERNAMBUCO,170000600613,12,23,Embarcacao,"Pequeno veleiro de recreio da marca Hobie Cat, modelo Tandem Island, comprado novo, embarcacao miuda, dispensada de registro na Marinha","25000,00",ANDRÉ DE SOUZA MELO TEIXEIRA
10/11/2021,14:37:53,2018,2,Eleicao Ordinaria,297,Eleicoes Gerais Estaduais 2018,2018-10-07,PE,PE,PERNAMBUCO,170000600613,13,23,Embarcacao,"caiaque a vela da marca Hobie Cat, modelo Revolution 16 comprado a vista - embarcacao miuda, dispensada de registro na Marinha","11500,00",ANDRÉ DE SOUZA MELO TEIXEIRA
10/11/2021,14:37:53,2018,2,Eleicao Ordinaria,297,Eleicoes Gerais Estaduais 2018,2018-10-07,PE,PE,PERNAMBUCO,170000600613,14,21,"Veiculo automotor terrestre: caminhao, automovel, moto, etc.",Automovel Volkswagen modelo UP Take ano 2017 e modelo 2018,"42500,00",ANDRÉ DE SOUZA MELO TEIXEIRA
