DT_GERACAO,HH_GERACAO,ANO_ELEICAO,CD_TIPO_ELEICAO,NM_TIPO_ELEICAO,CD_ELEICAO,DS_ELEICAO,DT_ELEICAO,SG_UF,SG_UE,NM_UE,SQ_CANDIDATO,NR_ORDEM_CANDIDATO,CD_TIPO_BEM_CANDIDATO,DS_TIPO_BEM_CANDIDATO,DS_BEM_CANDIDATO,VR_BEM_CANDIDATO,NM_CANDIDATO
10/11/2021,14:37:53,2018,2,Eleicao Ordinaria,297,Eleicoes Gerais Estaduais 2018,2018-10-07,BA,BA,BAHIA,50000600307,1,99,OUTROS BENS E DIREITOS,"CAPITAL SOCIAL DA EMPRESA CEZAR ALMEIDA E ASSOCIADOS LTDA, 07.671.356/0001-04","100000,00",CEZAR MENEZES ALMEIDA
10/11/2021,14:37:53,2018,2,Eleicao Ordinaria,297,Eleicoes Gerais Estaduais 2018,2018-10-07,BA,BA,BAHIA,50000600307,2,23,Embarcacao,"EMBARCACAO FLOR DE MAQUINA ADQUIRIDA EM 2012 PELO VALOR DE R$ 9.000,00, INSCRICAO NA CAPITANIA DOS PORTOS DA BAHIA 281M2011004293.","9000,00",CEZAR MENEZES ALMEIDA
10/11/2021,14:37:53,2018,2,Eleicao Ordinaria,297,Eleicoes Gerais Estaduais 2018,2018-10-07,BA,BA,BAHIA,50000600307,3,29,Outros bens moveis,"CARRETA RODOVIARIA PARA JET SKI, PLACA OVA-6412","3800,00",CEZAR MENEZES ALMEIDA
10/11/2021,14:37:53,2018,2,Eleicao Ordinaria,297,Eleicoes Gerais Estaduais 2018,2018-10-07,BA,BA,BAHIA,50000600307,4,45,"Aplicacao de renda fixa (CDB, RDB e outros)","CDB NO BANCO SANTANDER C/C 01004052-5, AG. 0797","2972,14",CEZAR MENEZES ALMEIDA
10/11/2021,14:37:53,2018,2,Eleicao Ordinaria,297,Eleicoes Gerais Estaduais 2018,2018-10-07,BA,BA,BAHIA,50000600307,5,12,Casa,"FRACAO DE 25% DE CASA RESIDENCIAL E TERRENO SITUADO EM IBICARAI-BA, AV. SAO VICENTE DE PAULO, 190, BAIRRO DO LUXO, REGISTRADO NO CARTORIO DE IMOVEIS DE IBICARAI SOB NUMERO 1.879 E 3.523.","18750,00",CEZAR MENEZES ALMEIDA
10/11/2021,14:37:53,2018,2,Eleicao Ordinaria,297,Eleicoes Gerais Estaduais 2018,2018-10-07,BA,BA,BAHIA,50000600307,6,61,Deposito bancario em conta corrente no Pais,"SALDO EM CONTA CORRENTE NA XP INVESTIMENTOS CCTVM S/A, CNPJ 02332886/0001-04","16,65",CEZAR MENEZES ALMEIDA
10/11/2021,14:37:53,2018,2,Eleicao Ordinaria,297,Eleicoes Gerais Estaduais 2018,2018-10-07,BA,BA,BAHIA,50000600307,7,31,Acoes (inclusive as provenientes de linha telefonica),"ACOES DE EMPRESA DA BM F BOVESPA, NA RICO INVESTIMENTOS CORRETORAS, VLID3","183,20",CEZAR MENEZES ALMEIDA
10/11/2021,14:37:53,2018,2,Eleicao Ordinaria,297,Eleicoes Gerais Estaduais 2018,2018-10-07,BA,BA,BAHIA,50000600307,8,61,Deposito bancario em conta corrente no Pais,SALDO EM C/C CAIXA ECONOMICA FEDERAL,"1657,70",CEZAR MENEZES ALMEIDA
10/11/2021,14:37:53,2018,2,Eleicao Ordinaria,297,Eleicoes Gerais Estaduais 2018,2018-10-07,BA,BA,BAHIA,50000600307,9,21,"Veiculo automotor terrestre: caminhao, automovel, moto, etc.",FORD FOCUS 2010/2010,"27000,00",CEZAR MENEZES ALMEIDA
10/11/2021,14:37:53,2018,2,Eleicao Ordinaria,297,Eleicoes Gerais Estaduais 2018,2018-10-07,BA,BA,BAHIA,50000600307,10,21,"Veiculo automotor terrestre: caminhao, automovel, moto, etc.",FORD ECOSPORT TITANIUM 2.0 2017/2018,"90231,00",CEZAR MENEZES ALMEIDA
10/11/2021,14:37:53,2018,2,Eleicao Ordinaria,297,Eleicoes Gerais Estaduais 2018,2018-10-07,BA,BA,BAHIA,50000600307,11,13,Terreno,COTA DE 50% DE TERRENO RESIDENCIAL,"10000,00",CEZAR MENEZES ALMEIDA
10/11/2021,14:37:53,2018,2,Eleicao Ordinaria,297,Eleicoes Gerais Estaduais 2018,2018-10-07,BA,BA,BAHIA,50000600307,12,13,Terreno,TERRENO RESIDENCIAL,"22500,00",CEZAR MENEZES ALMEIDA
10/11/2021,14:37:53,2018,2,Eleicao Ordinaria,297,Eleicoes Gerais Estaduais 2018,2018-10-07,BA,BA,BAHIA,50000600307,13,13,Terreno,TERRENO RESIDENCIAL,"10750,00",CEZAR MENEZES ALMEIDA
10/11/2021,14:37:53,2018,2,Eleicao Ordinaria,297,Eleicoes Gerais Estaduais 2018,2018-10-07,BA,BA,BAHIA,50000600308,1,21,"Veiculo automotor terrestre: caminhao, automovel, moto, etc.","moto suzuki intruder 2008, ERRATA: VALOR R$ 2000,00","8600,00",EDIMAR AGUIAR SILES
10/11/2021,14:37:53,2018,2,Eleicao Ordinaria,297,Eleicoes Gerais Estaduais 2018,2018-10-07,BA,BA,BAHIA,50000600308,2,21,"Veiculo automotor terrestre: caminhao, automovel, moto, etc.", carro c4 palas 2006,"15000,00",EDIMAR AGUIAR SILES
10/11/2021,14:37:53,2018,2,Eleicao Ordinaria,297,Eleicoes Gerais Estaduais 2018,2018-10-07,BA,BA,BAHIA,50000600308,3,21,"Veiculo automotor terrestre: caminhao, automovel, moto, etc.",carro c3 2008,"10000,00",EDIMAR AGUIAR SILES
10/11/2021,14:37:53,2018,2,Eleicao Ordinaria,297,Eleicoes Gerais Estaduais 2018,2018-10-07,BA,BA,BAHIA,50000600308,4,21,"Veiculo automotor terrestre: caminhao, automovel, moto, etc.",moto dafra 2014,"2500,00",EDIMAR AGUIAR SILES
10/11/2021,14:37:53,2018,2,Eleicao Ordinaria,297,Eleicoes Gerais Estaduais 2018,2018-10-07,BA,BA,BAHIA,50000600308,5,95,Consorcio nao contemplado,carro Up! Basico,"8600,00",EDIMAR AGUIAR SILES
10/11/2021,14:37:53,2018,2,Eleicao Ordinaria,297,Eleicoes Gerais Estaduais 2018,2018-10-07,BA,BA,BAHIA,50000600309,1,99,OUTROS BENS E DIREITOS,POSSUI 10.000 COTAS DA EMPRESA ARQUITETAI PLANEJAMENTO DE AMBIENTES LETDA. CNPJ 07155075000190,"10000,00",JARDEL ARAUJO DE BARROS
10/11/2021,14:37:53,2018,2,Eleicao Ordinaria,297,Eleicoes Gerais Estaduais 2018,2018-10-07,BA,BA,BAHIA,50000600310,1,12,Casa,CASA LOCALIZA,"208600,00",JEFFERSON LEITE DE MELO
10/11/2021,14:37:53,2018,2,Eleicao Ordinaria,297,Eleicoes Gerais Estaduais 2018,2018-10-07,BA,BA,BAHIA,50000600310,2,32,Quotas ou quinhoes de capital,100% CAPITAL SOCIAL DA EMPRESA JEFFERSON LEITE DE MELO,"15000,00",JEFFERSON LEITE DE MELO
10/11/2021,14:37:53,2018,2,Eleicao Ordinaria,297,Eleicoes Gerais Estaduais 2018,2018-10-07,BA,BA,BAHIA,50000600310,3,13,Terreno,"TERRENO NA QUADRA 23, LOTE NR 04, LOCALIZADO NO LOTEAMENTO JARDIM EUROPA DA LEM1 EMPREENDIMENTOS IMOBILIARIOS SPE LTDA CNPJ 19.576.739/0001-74","27342,10",JEFFERSON LEITE DE MELO
10/11/2021,14:37:53,2018,2,Eleicao Ordinaria,297,Eleicoes Gerais Estaduais 2018,2018-10-07,BA,BA,BAHIA,50000600310,4,13,Terreno,"TERRENO NA QUADRA 23, LOTE NR 03, LOCALIZADO NO LOTEAMENTO JARDIM EUROPA DA LEM1 EMPREENDIMENTOS IMOBILIARIOS SPE LTDA CNPJ 19.576.739/0001-74","27342,10",JEFFERSON LEITE DE MELO
10/11/2021,14:37:53,2018,2,Eleicao Ordinaria,297,Eleicoes Gerais Estaduais 2018,2018-10-07,BA,BA,BAHIA,50000600310,5,13,Terreno,"TERRENO NA QUADRA 23, LOTE NR 30, LOCALIZADO NO LOTEAMENTO JARDIM EUROPA DA LEM1 EMPREENDIMENTOS IMOBILIARIOS SPE LTDA CNPJ 19.576.739/0001-74","7924,25",JEFFERSON LEITE DE MELO
10/11/2021,14:37:53,2018,2,Eleicao Ordinaria,297,Eleicoes Gerais Estaduais 2018,2018-10-07,BA,BA,BAHIA,50000600310,6,13,Terreno,"TERRENO NA QUADRA 23, LOTE NR 31, LOCALIZADO NO LOTEAMENTO JARDIM EUROPA DA LEM1 EMPREENDIMENTOS IMOBILIARIOS SPE LTDA CNPJ 19.576.739/0001-74","7924,25",JEFFERSON LEITE DE MELO
10/11/2021,14:37:53,2018,2,Eleicao Ordinaria,297,Eleicoes Gerais Estaduais 2018,2018-10-07,BA,BA,BAHIA,50000600310,7,13,Terreno,"TERRENO NA QUADRA 23, LOTE NR 29, LOCALIZADO NO LOTEAMENTO JARDIM EUROPA DA LEM1 EMPREENDIMENTOS IMOBILIARIOS SPE LTDA CNPJ 19.576.739/0001-74","7924,25",JEFFERSON LEITE DE MELO
10/11/2021,14:37:53,2018,2,Eleicao Ordinaria,297,Eleicoes Gerais Estaduais 2018,2018-10-07,BA,BA,BAHIA,50000600310,8,32,Quotas ou quinhoes de capital,90% CAPITAL SOCIAL DA EMPRESA GUILHERME ARKEIRO LTDA INSCRITA NO CNPJ SOB NO 26.825.971/0001-64,"9000,00",JEFFERSON LEITE DE MELO
10/11/2021,14:37:53,2018,2,Eleicao Ordinaria,297,Eleicoes Gerais Estaduais 2018,2018-10-07,BA,BA,BAHIA,50000600311,1,31,Acoes (inclusive as provenientes de linha telefonica),LOTE DE ACOES (4.000) DO BANCO BRADESCO S/A - BBDC4,"102517,00",LEONARDO PRAZERES ALVES
10/11/2021,14:37:53,2018,2,Eleicao Ordinaria,297,Eleicoes Gerais Estaduais 2018,2018-10-07,BA,BA,BAHIA,50000600311,2,31,Acoes (inclusive as provenientes de linha telefonica),LOTE DE ACOES (3.460) DO BANCO ITAU UNIBANCO S/A - ITUB4,"102481,00",LEONARDO PRAZERES ALVES
10/11/2021,14:37:53,2018,2,Eleicao Ordinaria,297,Eleicoes Gerais Estaduais 2018,2018-10-07,BA,BA,BAHIA,50000600311,3,31,Acoes (inclusive as provenientes de linha telefonica),LOTE DE ACOES (1920) DO CIA DE SANEAMENTO DO PARANA - SAPR11,"111436,80",LEONARDO PRAZERES ALVES
