DT_GERACAO,HH_GERACAO,ANO_ELEICAO,CD_TIPO_ELEICAO,NM_TIPO_ELEICAO,CD_ELEICAO,DS_ELEICAO,DT_ELEICAO,SG_UF,SG_UE,NM_UE,SQ_CANDIDATO,NR_ORDEM_CANDIDATO,CD_TIPO_BEM_CANDIDATO,DS_TIPO_BEM_CANDIDATO,DS_BEM_CANDIDATO,VR_BEM_CANDIDATO,NM_CANDIDATO
10/11/2021,14:37:53,2018,2,Eleicao Ordinaria,297,Eleicoes Gerais Estaduais 2018,2018-10-07,RN,RN,RIO GRANDE DO NORTE,200000600302,1,21,"Veiculo automotor terrestre: caminhao, automovel, moto, etc.",VW JETTA 2012 OJS 3456,"32000,00",ALAYDE MARIA E SILVA MARTINS PASSAIA
10/11/2021,14:37:53,2018,2,Eleicao Ordinaria,297,Eleicoes Gerais Estaduais 2018,2018-10-07,RN,RN,RIO GRANDE DO NORTE,200000600302,2,21,"Veiculo automotor terrestre: caminhao, automovel, moto, etc.",VW FOX 2011 ERJ 8873,"18000,00",ALAYDE MARIA E SILVA MARTINS PASSAIA
10/11/2021,14:37:53,2018,2,Eleicao Ordinaria,297,Eleicoes Gerais Estaduais 2018,2018-10-07,RN,RN,RIO GRANDE DO NORTE,200000600302,3,21,"Veiculo automotor terrestre: caminhao, automovel, moto, etc.",FORD RANGER 1997 MUC 0332,"15000,00",ALAYDE MARIA E SILVA MARTINS PASSAIA
10/11/2021,14:37:53,2018,2,Eleicao Ordinaria,297,Eleicoes Gerais Estaduais 2018,2018-10-07,RN,RN,RIO GRANDE DO NORTE,200000600302,4,31,Acoes (inclusive as provenientes de linha telefonica),GOAU4 QTDE 1500,"10380,00",ALAYDE MARIA E SILVA MARTINS PASSAIA
10/11/2021,14:37:53,2018,2,Eleicao Ordinaria,297,Eleicoes Gerais Estaduais 2018,2018-10-07,RN,RN,RIO GRANDE DO NORTE,200000600302,5,31,Acoes (inclusive as provenientes de linha telefonica),MILS3 QTDE 2800,"14380,00",ALAYDE MARIA E SILVA MARTINS PASSAIA
10/11/2021,14:37:53,2018,2,Eleicao Ordinaria,297,Eleicoes Gerais Estaduais 2018,2018-10-07,RN,RN,RIO GRANDE DO NORTE,200000600302,6,31,Acoes (inclusive as provenientes de linha telefonica),HAPV3 QTDE 500,"6104,00",ALAYDE MARIA E SILVA MARTINS PASSAIA
10/11/2021,14:37:53,2018,2,Eleicao Ordinaria,297,Eleicoes Gerais Estaduais 2018,2018-10-07,RN,RN,RIO GRANDE DO NORTE,200000600302,7,61,Deposito bancario em conta corrente no Pais,BANCO 102 CC 2470077,"4811,04",ALAYDE MARIA E SILVA MARTINS PASSAIA
10/11/2021,14:37:53,2018,2,Eleicao Ordinaria,297,Eleicoes Gerais Estaduais 2018,2018-10-07,RN,RN,RIO GRANDE DO NORTE,200000600302,8,39,Outras participacoes societarias,SMART SALES CONSULTORIA DIGITAL LTDA-ME ,"8000,00",ALAYDE MARIA E SILVA MARTINS PASSAIA
10/11/2021,14:37:53,2018,2,Eleicao Ordinaria,297,Eleicoes Gerais Estaduais 2018,2018-10-07,RN,RN,RIO GRANDE DO NORTE,200000600302,9,39,Outras participacoes societarias,V V UCHOA CORRETORA DE SAUDE LTDA,"4500,00",ALAYDE MARIA E SILVA MARTINS PASSAIA
10/11/2021,14:37:53,2018,2,Eleicao Ordinaria,297,Eleicoes Gerais Estaduais 2018,2018-10-07,RN,RN,RIO GRANDE DO NORTE,200000600303,1,39,Outras participacoes societarias,PARTICIPACAO DE 50% DO CAPITAL DA EMPRESA BELA VIVENDA NEGOCIOS E SERVICOS IMOBILIARIOS LTDA- CNPJ: 21.197.270/0001-04,"4250,00",CRISTIANO AUGUSTO MENDES DE MEDEIROS
