DT_GERACAO,HH_GERACAO,ANO_ELEICAO,CD_TIPO_ELEICAO,NM_TIPO_ELEICAO,CD_ELEICAO,DS_ELEICAO,DT_ELEICAO,SG_UF,SG_UE,NM_UE,SQ_CANDIDATO,NR_ORDEM_CANDIDATO,CD_TIPO_BEM_CANDIDATO,DS_TIPO_BEM_CANDIDATO,DS_BEM_CANDIDATO,VR_BEM_CANDIDATO,NM_CANDIDATO
27/08/2021,15:30:26,2006,0,Ordinaria,2006001,ELEIÇÕES GERAIS 2006 PRIMEIRO TURNO,2006-10-01,BA,BA,BAHIA,10585,42,99,Outros bens e direitos,"AREA RURAL, BAIRRO DO BUGIO","70160,00",JOSÉ FRANCISCO DA SILVA
27/08/2021,15:30:26,2006,0,Ordinaria,2006001,ELEIÇÕES GERAIS 2006 PRIMEIRO TURNO,2006-10-01,BA,BA,BAHIA,10585,43,99,Outros bens e direitos,"AUTO MERCEDES ANO 78, MODELO 608","9715,60",JOSÉ FRANCISCO DA SILVA
27/08/2021,15:30:26,2006,0,Ordinaria,2006001,ELEIÇÕES GERAIS 2006 PRIMEIRO TURNO,2006-10-01,BA,BA,BAHIA,10585,44,99,Outros bens e direitos,BENFEITORIAS NO PARQUE DE VAQUEJADA TIO DEDE ,"300000,00",JOSÉ FRANCISCO DA SILVA
27/08/2021,15:30:26,2006,0,Ordinaria,2006001,ELEIÇÕES GERAIS 2006 PRIMEIRO TURNO,2006-10-01,BA,BA,BAHIA,10585,45,99,Outros bens e direitos,"BENFEITORIAS REALIZADANO IMOVEL DA PÇ ADEMARIO PINHEIRO,BA","20000,00",JOSÉ FRANCISCO DA SILVA
27/08/2021,15:30:26,2006,0,Ordinaria,2006001,ELEIÇÕES GERAIS 2006 PRIMEIRO TURNO,2006-10-01,BA,BA,BAHIA,10585,46,99,Outros bens e direitos,BENFEITORIAS REALIZADAS EM AREA DE TERRA DE 10.000 HA PRMIRIM-BA,"5000,00",JOSÉ FRANCISCO DA SILVA
27/08/2021,15:30:26,2006,0,Ordinaria,2006001,ELEIÇÕES GERAIS 2006 PRIMEIRO TURNO,2006-10-01,BA,BA,BAHIA,10585,47,99,Outros bens e direitos,BENFEITORIAS REALIZADAS NA AREA DE 4.000 HA AGUA QUENTE-BA,"5000,00",JOSÉ FRANCISCO DA SILVA
27/08/2021,15:30:26,2006,0,Ordinaria,2006001,ELEIÇÕES GERAIS 2006 PRIMEIRO TURNO,2006-10-01,BA,BA,BAHIA,10585,48,99,Outros bens e direitos,BENFEITORIAS REALIZADAS NA AREA DE EVENTOS GUANAMBI,"121000,00",JOSÉ FRANCISCO DA SILVA
27/08/2021,15:30:26,2006,0,Ordinaria,2006001,ELEIÇÕES GERAIS 2006 PRIMEIRO TURNO,2006-10-01,BA,BA,BAHIA,10585,49,99,Outros bens e direitos,BENFEITORIAS REALIZADAS NO CLUBE SOCIAL DE PARAMIRIM,"100000,00",JOSÉ FRANCISCO DA SILVA
27/08/2021,15:30:26,2006,0,Ordinaria,2006001,ELEIÇÕES GERAIS 2006 PRIMEIRO TURNO,2006-10-01,BA,BA,BAHIA,10585,50,99,Outros bens e direitos,BENFEITORIAS REALIZADAS NO LOTE DE TERRENO NA CIDADE DE AGUA QUENTE,"2000,00",JOSÉ FRANCISCO DA SILVA
27/08/2021,15:30:26,2006,0,Ordinaria,2006001,ELEIÇÕES GERAIS 2006 PRIMEIRO TURNO,2006-10-01,BA,BA,BAHIA,10585,51,99,Outros bens e direitos,BENFEITORIAS REALIZADAS NO TERRENO EM AGUA QUENTE ,"2000,00",JOSÉ FRANCISCO DA SILVA
27/08/2021,15:30:26,2006,0,Ordinaria,2006001,ELEIÇÕES GERAIS 2006 PRIMEIRO TURNO,2006-10-01,BA,BA,BAHIA,10585,52,99,Outros bens e direitos,BENFEITORIAS REALIZADAS NO TERRENO NA AV SAO JOSE-PARAMIRIM-BA,"20000,00",JOSÉ FRANCISCO DA SILVA
27/08/2021,15:30:26,2006,0,Ordinaria,2006001,ELEIÇÕES GERAIS 2006 PRIMEIRO TURNO,2006-10-01,BA,BA,BAHIA,10585,53,99,Outros bens e direitos,"BENFEITORIAS REALIZADAS NOLT 4, AGUA QUENTE-BA","500000,00",JOSÉ FRANCISCO DA SILVA
27/08/2021,15:30:26,2006,0,Ordinaria,2006001,ELEIÇÕES GERAIS 2006 PRIMEIRO TURNO,2006-10-01,BA,BA,BAHIA,10585,54,99,Outros bens e direitos,"CARDENETA DE POUPANÇA BANCO SAFRA 7.622,43","0,00",JOSÉ FRANCISCO DA SILVA
27/08/2021,15:30:26,2006,0,Ordinaria,2006001,ELEIÇÕES GERAIS 2006 PRIMEIRO TURNO,2006-10-01,BA,BA,BAHIA,10585,55,99,Outros bens e direitos,"CASA NA RUA AMERICO SAMARONE, 762/770, IPIRANGA - SP","25000,00",JOSÉ FRANCISCO DA SILVA
27/08/2021,15:30:26,2006,0,Ordinaria,2006001,ELEIÇÕES GERAIS 2006 PRIMEIRO TURNO,2006-10-01,BA,BA,BAHIA,10585,56,99,Outros bens e direitos,CASA NA RUA DR. AURELIO JUSTINIANO ROCHA,"25000,00",JOSÉ FRANCISCO DA SILVA
27/08/2021,15:30:26,2006,0,Ordinaria,2006001,ELEIÇÕES GERAIS 2006 PRIMEIRO TURNO,2006-10-01,BA,BA,BAHIA,10585,57,99,Outros bens e direitos,"CASA RESIDENCIAL, NA AV FRANCISCO BRASIL ","26000,00",JOSÉ FRANCISCO DA SILVA
