DT_GERACAO,HH_GERACAO,ANO_ELEICAO,CD_TIPO_ELEICAO,NM_TIPO_ELEICAO,CD_ELEICAO,DS_ELEICAO,DT_ELEICAO,SG_UF,SG_UE,NM_UE,SQ_CANDIDATO,NR_ORDEM_CANDIDATO,CD_TIPO_BEM_CANDIDATO,DS_TIPO_BEM_CANDIDATO,DS_BEM_CANDIDATO,VR_BEM_CANDIDATO,NM_CANDIDATO
19/04/2021,13:16:05,2010,2,Eleicao Ordinaria,37,Eleições 2010,2010-10-03,CE,CE,CEARÁ,60000000040,10,11,Apartamento,UM APTO NO EMPREENDIMENTO VILLA TOSCANA COMERCIAL BLOCO 03 APTO 505 EM FORTALEZA CEARA ADQUIRIDO CONFORME FINANCIAMENTO,"81532,31",JOSE VASQUES LANDIM
19/04/2021,13:16:05,2010,2,Eleicao Ordinaria,37,Eleições 2010,2010-10-03,CE,CE,CEARÁ,60000000040,11,41,Caderneta de poupança,POUPANCA BRADESCO,"157612,98",JOSE VASQUES LANDIM
19/04/2021,13:16:05,2010,2,Eleicao Ordinaria,37,Eleições 2010,2010-10-03,CE,CE,CEARÁ,60000000040,12,21,"Veículo automotor terrestre: caminhão, automóvel, moto, etc.",UMA AUTOMOVEL HONDA CIVIC ANO 2006 PLACA HWO 1954,"50000,00",JOSE VASQUES LANDIM
19/04/2021,13:16:05,2010,2,Eleicao Ordinaria,37,Eleições 2010,2010-10-03,CE,CE,CEARÁ,60000000040,13,61,Depósito bancário em conta corrente no País,BANCO DO BRASIL,"796,37",JOSE VASQUES LANDIM
19/04/2021,13:16:05,2010,2,Eleicao Ordinaria,37,Eleições 2010,2010-10-03,CE,CE,CEARÁ,60000000040,14,21,"Veículo automotor terrestre: caminhão, automóvel, moto, etc.",UM AUTOMOVEL FORK KA ANO 2008 PRETO PLACA HYZ 7933 ATRAVES DE UM FINANCIAMENTO EM 36 MESES COM PARCELAS DE 790REAIS E 59 CENTAVOS,"19480,00",JOSE VASQUES LANDIM
19/04/2021,13:16:05,2010,2,Eleicao Ordinaria,37,Eleições 2010,2010-10-03,CE,CE,CEARÁ,60000000040,15,45,"Aplicação de renda fixa (CDB, RDB e outros)",CDB DI BB,"115000,00",JOSE VASQUES LANDIM
19/04/2021,13:16:05,2010,2,Eleicao Ordinaria,37,Eleições 2010,2010-10-03,CE,CE,CEARÁ,60000000040,16,45,"Aplicação de renda fixa (CDB, RDB e outros)",BB RENDA FIXA,"40234,21",JOSE VASQUES LANDIM
19/04/2021,13:16:05,2010,2,Eleicao Ordinaria,37,Eleições 2010,2010-10-03,CE,CE,CEARÁ,60000000040,17,61,Depósito bancário em conta corrente no País,SALDO EM CONTA CORRENTE BB AG 49859,"21225,81",JOSE VASQUES LANDIM
19/04/2021,13:16:05,2010,2,Eleicao Ordinaria,37,Eleições 2010,2010-10-03,CE,CE,CEARÁ,60000000041,1,21,"Veículo automotor terrestre: caminhão, automóvel, moto, etc.",UM AUTOMOVEL GOL 1000 HWC 1291 FINANCIADO COR BRANCO,"11000,00",JOSE WILSON LUCIANO MONTEIRO
19/04/2021,13:16:05,2010,2,Eleicao Ordinaria,37,Eleições 2010,2010-10-03,CE,CE,CEARÁ,60000000042,1,11,Apartamento,UM APTO RESIDENCIAL 202 SITO A RUA DOM SEBASTIAO LEME 228 FINANCIADO,"130000,00",JOSÉ GERSON DE SOUSA FILHO
19/04/2021,13:16:05,2010,2,Eleicao Ordinaria,37,Eleições 2010,2010-10-03,CE,CE,CEARÁ,60000000042,2,21,"Veículo automotor terrestre: caminhão, automóvel, moto, etc.",UM VEICULO MARCA FIAT UNO ANO 2009 FINANCIADO,"29900,00",JOSÉ GERSON DE SOUSA FILHO
19/04/2021,13:16:05,2010,2,Eleicao Ordinaria,37,Eleições 2010,2010-10-03,CE,CE,CEARÁ,60000000043,1,12,Casa,UMA CASA RESIDENCIAL SITO A RUA DR JOAO TAVARES NEVES 820 AEROPORTO JUAZEIRO DO NORTE CEARA,"1000000,00",JOSÉ ROBÉRIO FELIPE
19/04/2021,13:16:05,2010,2,Eleicao Ordinaria,37,Eleições 2010,2010-10-03,CE,CE,CEARÁ,60000000043,2,21,"Veículo automotor terrestre: caminhão, automóvel, moto, etc.",UMA MONTANA,"30000,00",JOSÉ ROBÉRIO FELIPE
19/04/2021,13:16:05,2010,2,Eleicao Ordinaria,37,Eleições 2010,2010-10-03,CE,CE,CEARÁ,60000000043,3,21,"Veículo automotor terrestre: caminhão, automóvel, moto, etc.",UM GOL ANO 1994,"10000,00",JOSÉ ROBÉRIO FELIPE
19/04/2021,13:16:05,2010,2,Eleicao Ordinaria,37,Eleições 2010,2010-10-03,CE,CE,CEARÁ,60000000043,4,13,Terreno,UM TERRENO COM 143 HA NO MUNICIPIO DE VARZEA ALEGRE,"80000,00",JOSÉ ROBÉRIO FELIPE
19/04/2021,13:16:05,2010,2,Eleicao Ordinaria,37,Eleições 2010,2010-10-03,CE,CE,CEARÁ,60000000045,1,21,"Veículo automotor terrestre: caminhão, automóvel, moto, etc.",UMA MOTO HONDA BROS MIX 2010 PLACA NRD 0032,"9000,00",LEONARDO FRANKLIN NOGUEIRA PINHEIRO
19/04/2021,13:16:05,2010,2,Eleicao Ordinaria,37,Eleições 2010,2010-10-03,CE,CE,CEARÁ,60000000046,1,21,"Veículo automotor terrestre: caminhão, automóvel, moto, etc.",UM QUADRICICLO TRX 420 TM ADQUIRIDO EM 04 DE DEZEMBRO DE 2008,"17350,00",LEONARDO ROSARIO DE ALCÂNTARA
19/04/2021,13:16:05,2010,2,Eleicao Ordinaria,37,Eleições 2010,2010-10-03,CE,CE,CEARÁ,60000000046,2,32,Quotas ou quinhões de capital,95000 QUOTAS DE CAPITAL DA EMPRESA LA EMPREENDIMENTOS E CONSULTORIA LTDA INTEGRALIZADO ATE 31 DE DEZEMBRO DE 2005 CONFORME UM ADITIVO AO CONTRATO SOCIAL DE 05 DE OUTUBRO DE 2004,"95000,00",LEONARDO ROSARIO DE ALCÂNTARA
