DT_GERACAO,HH_GERACAO,ANO_ELEICAO,CD_TIPO_ELEICAO,NM_TIPO_ELEICAO,CD_ELEICAO,DS_ELEICAO,DT_ELEICAO,SG_UF,SG_UE,NM_UE,SQ_CANDIDATO,NR_ORDEM_CANDIDATO,CD_TIPO_BEM_CANDIDATO,DS_TIPO_BEM_CANDIDATO,DS_BEM_CANDIDATO,VR_BEM_CANDIDATO,NM_CANDIDATO
19/04/2021,13:16:05,2010,2,Eleicao Ordinaria,37,Eleições 2010,2010-10-03,DF,DF,DISTRITO FEDERAL,70000000216,1,39,Outras participações societárias,"14000 COTAS NO VALOR DE 14000,00 REPRESENTANTO 66 POR CENTO DA EMPRESA MBM TECNOLOGIA EM INFORMATICA LTDA CNPJ 078079810001-22","14000,00",ALEXANDRE FERREIRA BISPO DE OLIVEIRA
19/04/2021,13:16:05,2010,2,Eleicao Ordinaria,37,Eleições 2010,2010-10-03,DF,DF,DISTRITO FEDERAL,70000000216,2,11,Apartamento,APT. 1004 BLOCO A PORTAL DAS ANDORINHAS QUAD 203 AGUAS CLARAS,"235000,00",ALEXANDRE FERREIRA BISPO DE OLIVEIRA
19/04/2021,13:16:05,2010,2,Eleicao Ordinaria,37,Eleições 2010,2010-10-03,DF,DF,DISTRITO FEDERAL,70000000216,3,21,"Veículo automotor terrestre: caminhão, automóvel, moto, etc.",FIAT PALIO 2006,"25000,00",ALEXANDRE FERREIRA BISPO DE OLIVEIRA
19/04/2021,13:16:05,2010,2,Eleicao Ordinaria,37,Eleições 2010,2010-10-03,DF,DF,DISTRITO FEDERAL,70000000216,4,21,"Veículo automotor terrestre: caminhão, automóvel, moto, etc.",TOYOTA COROLLA XLI 1.6 GAS ANO 2008,"55900,00",ALEXANDRE FERREIRA BISPO DE OLIVEIRA
19/04/2021,13:16:05,2010,2,Eleicao Ordinaria,37,Eleições 2010,2010-10-03,DF,DF,DISTRITO FEDERAL,70000000216,5,29,Outros bens móveis,50 BEZERRAS NELORE PO,"50000,00",ALEXANDRE FERREIRA BISPO DE OLIVEIRA
19/04/2021,13:16:05,2010,2,Eleicao Ordinaria,37,Eleições 2010,2010-10-03,DF,DF,DISTRITO FEDERAL,70000000217,1,21,"Veículo automotor terrestre: caminhão, automóvel, moto, etc.",VW GOL CLI ANO 1994 PLACA BPL 1263 ANO 1994,"9000,00",ANA CRISTINA CARVALHO DOS REIS BARRETO
19/04/2021,13:16:05,2010,2,Eleicao Ordinaria,37,Eleições 2010,2010-10-03,DF,DF,DISTRITO FEDERAL,70000000217,2,21,"Veículo automotor terrestre: caminhão, automóvel, moto, etc.",VW SANTANA GL 2000ANO 1992/1993 KBK 1958,"10000,00",ANA CRISTINA CARVALHO DOS REIS BARRETO
19/04/2021,13:16:05,2010,2,Eleicao Ordinaria,37,Eleições 2010,2010-10-03,DF,DF,DISTRITO FEDERAL,70000000218,1,12,Casa,QS 06 ÁGUAS CLARAS CASA 01,"20000,00",ANTONIA ALVES DE AZEVEDO LIMA
19/04/2021,13:16:05,2010,2,Eleicao Ordinaria,37,Eleições 2010,2010-10-03,DF,DF,DISTRITO FEDERAL,70000000219,1,39,Outras participações societárias,COTAS DE CAPITAL SOCIAL DA EMPRESA MITO REPRESENTAÇÕES DE UTILIDADES LTDA - CNPJ 00517841/0001-70,"2500,00",ANTONIO EUSTAQUIO DA SILVA
19/04/2021,13:16:05,2010,2,Eleicao Ordinaria,37,Eleições 2010,2010-10-03,DF,DF,DISTRITO FEDERAL,70000000219,2,39,Outras participações societárias,95 DE COTAS DE CAPITAL SOCIAL DA EMPRESA COLMEIA REPRESENTAÇÕES LTDA - CNPJ 05501308/0001-34,"9500,00",ANTONIO EUSTAQUIO DA SILVA
19/04/2021,13:16:05,2010,2,Eleicao Ordinaria,37,Eleições 2010,2010-10-03,DF,DF,DISTRITO FEDERAL,70000000219,3,21,"Veículo automotor terrestre: caminhão, automóvel, moto, etc.",HONDA FIT ANO 2007/2008 PLACA JGY 8767,"35500,00",ANTONIO EUSTAQUIO DA SILVA
19/04/2021,13:16:05,2010,2,Eleicao Ordinaria,37,Eleições 2010,2010-10-03,DF,DF,DISTRITO FEDERAL,70000000222,1,12,Casa,MSPW QUADRA 5 CONJ 06 CHACARA 16 LOTE 57,"380000,00",CANTÍDIO FERNANDES FILHO
19/04/2021,13:16:05,2010,2,Eleicao Ordinaria,37,Eleições 2010,2010-10-03,DF,DF,DISTRITO FEDERAL,70000000223,1,21,"Veículo automotor terrestre: caminhão, automóvel, moto, etc.",AUTOMOVEL GM S ANO 1988 PLACA JFK 2236 DF,"29000,00",CARLA MARIA MANZI PEREIRA BARACAT
19/04/2021,13:16:05,2010,2,Eleicao Ordinaria,37,Eleições 2010,2010-10-03,DF,DF,DISTRITO FEDERAL,70000000223,2,26,Linha telefônica,RESIDENCIAL 61 34682345,"1200,00",CARLA MARIA MANZI PEREIRA BARACAT
19/04/2021,13:16:05,2010,2,Eleicao Ordinaria,37,Eleições 2010,2010-10-03,DF,DF,DISTRITO FEDERAL,70000000341,1,39,Outras participações societárias,SOCIO GERENTE DA EMPRESA ONDA SEGURANCA CNPJ 06311155000125,"99000,00",IVALDO CORREA DA SILVA
19/04/2021,13:16:05,2010,2,Eleicao Ordinaria,37,Eleições 2010,2010-10-03,DF,DF,DISTRITO FEDERAL,70000000341,2,39,Outras participações societárias,SOCIO GERENTE EMPRESA SHOK SEGURANCA LTDA CNPJ 07713959000113,"97500,00",IVALDO CORREA DA SILVA
19/04/2021,13:16:05,2010,2,Eleicao Ordinaria,37,Eleições 2010,2010-10-03,DF,DF,DISTRITO FEDERAL,70000000342,1,11,Apartamento,UM APARTAMENTO NA SQS 103 BLOCO A APT 106ASA SUL DF,"600000,00",IVAN RODRIGUES DA ROCHA
19/04/2021,13:16:05,2010,2,Eleicao Ordinaria,37,Eleições 2010,2010-10-03,DF,DF,DISTRITO FEDERAL,70000000343,1,12,Casa,APARTAMENTO SITUADO NA SQN 309 BLOCO B APARTAMENTO 614 NA ASA NORTE - DF,"175000,00",JACKSON LUIZ MENDES GONÇALVES
19/04/2021,13:16:05,2010,2,Eleicao Ordinaria,37,Eleições 2010,2010-10-03,DF,DF,DISTRITO FEDERAL,70000000343,2,21,"Veículo automotor terrestre: caminhão, automóvel, moto, etc.",CORSA WIND PLACA JFN 2445,"12500,00",JACKSON LUIZ MENDES GONÇALVES
19/04/2021,13:16:05,2010,2,Eleicao Ordinaria,37,Eleições 2010,2010-10-03,DF,DF,DISTRITO FEDERAL,70000000343,3,21,"Veículo automotor terrestre: caminhão, automóvel, moto, etc.",CORSA SEDAN ANO 2001,"19000,00",JACKSON LUIZ MENDES GONÇALVES
