DT_GERACAO,HH_GERACAO,ANO_ELEICAO,CD_TIPO_ELEICAO,NM_TIPO_ELEICAO,CD_ELEICAO,DS_ELEICAO,DT_ELEICAO,SG_UF,SG_UE,NM_UE,SQ_CANDIDATO,NR_ORDEM_CANDIDATO,CD_TIPO_BEM_CANDIDATO,DS_TIPO_BEM_CANDIDATO,DS_BEM_CANDIDATO,VR_BEM_CANDIDATO,NM_CANDIDATO
19/04/2021,13:16:05,2010,2,Eleicao Ordinaria,37,Eleições 2010,2010-10-03,SE,SE,SERGIPE,260000000251,16,61,Depósito bancário em conta corrente no País,BANESE AG. 018,"772,05",CARLOS HAGENBECK
19/04/2021,13:16:05,2010,2,Eleicao Ordinaria,37,Eleições 2010,2010-10-03,SE,SE,SERGIPE,260000000251,17,49,Outras aplicações e Investimentos,OUROCAP MULTI CHANCE BB AGENCIA 1224-6,"2368,72",CARLOS HAGENBECK
19/04/2021,13:16:05,2010,2,Eleicao Ordinaria,37,Eleições 2010,2010-10-03,SE,SE,SERGIPE,260000000251,18,49,Outras aplicações e Investimentos,OUROCAP MILIONARIO BB AG 1224-6,"399,82",CARLOS HAGENBECK
19/04/2021,13:16:05,2010,2,Eleicao Ordinaria,37,Eleições 2010,2010-10-03,SE,SE,SERGIPE,260000000251,19,21,"Veículo automotor terrestre: caminhão, automóvel, moto, etc.",FORD FIESTA 1.0L FLEX ANO 2007/2008 CIMAVEL EM 18/10/2007,"35990,00",CARLOS HAGENBECK
19/04/2021,13:16:05,2010,2,Eleicao Ordinaria,37,Eleições 2010,2010-10-03,SE,SE,SERGIPE,260000000251,20,21,"Veículo automotor terrestre: caminhão, automóvel, moto, etc.",FORD ECOSPORT 1.6L XLT FLEX ANO 2008/2009 CIMAVEL EM 11/02/2009,"54000,00",CARLOS HAGENBECK
19/04/2021,13:16:05,2010,2,Eleicao Ordinaria,37,Eleições 2010,2010-10-03,SE,SE,SERGIPE,260000000252,1,12,Casa,"SITUADA A RUA ARNALDO DANTAS 170 BAIRRO SANTO ANTONIO ARACAJU SERGIPE NO VALOR DE R$ 70.000,00 COM SALDO DEVEDOR DE R$ 48.000,00","70000,00",CLAUDIO FERREIRA CARDOSO
19/04/2021,13:16:05,2010,2,Eleicao Ordinaria,37,Eleições 2010,2010-10-03,SE,SE,SERGIPE,260000000252,2,21,"Veículo automotor terrestre: caminhão, automóvel, moto, etc.","UMA MOTOCICLETA HONDA CG FAN 150, ADQUIRIDA ATRAVÉS DO CONSÓRCIO EMBRACAR.","5000,00",CLAUDIO FERREIRA CARDOSO
19/04/2021,13:16:05,2010,2,Eleicao Ordinaria,37,Eleições 2010,2010-10-03,SE,SE,SERGIPE,260000000253,1,11,Apartamento,"1302 DO EDF. JOSÉ MACHADO DE SOUZA NA RUA POETA FREIRE RIBEIRO, 106. BAIRRO JARDINS.","400000,00",DJENAL GONÇALVES SOARES
19/04/2021,13:16:05,2010,2,Eleicao Ordinaria,37,Eleições 2010,2010-10-03,SE,SE,SERGIPE,260000000253,2,21,"Veículo automotor terrestre: caminhão, automóvel, moto, etc.",FIAT PUNTO ELX 1.4,"35000,00",DJENAL GONÇALVES SOARES
19/04/2021,13:16:05,2010,2,Eleicao Ordinaria,37,Eleições 2010,2010-10-03,SE,SE,SERGIPE,260000000253,3,41,Caderneta de poupança,CAIXA ECONOMICA FEDERAL,"500,00",DJENAL GONÇALVES SOARES
19/04/2021,13:16:05,2010,2,Eleicao Ordinaria,37,Eleições 2010,2010-10-03,SE,SE,SERGIPE,260000000253,4,61,Depósito bancário em conta corrente no País,BANCO DO BRASIL,"128,00",DJENAL GONÇALVES SOARES
19/04/2021,13:16:05,2010,2,Eleicao Ordinaria,37,Eleições 2010,2010-10-03,SE,SE,SERGIPE,260000000253,5,21,"Veículo automotor terrestre: caminhão, automóvel, moto, etc.",HYUNDAI I 30,"59750,00",DJENAL GONÇALVES SOARES
19/04/2021,13:16:05,2010,2,Eleicao Ordinaria,37,Eleições 2010,2010-10-03,SE,SE,SERGIPE,260000000255,1,12,Casa,SITUADA NO CONJUUNTO PRISCO VIANA MUNICÍPIO BARRA DOS COQUEIROS / SE,"60000,00",GILMAR DOS SANTOS OLIVEIRA
19/04/2021,13:16:05,2010,2,Eleicao Ordinaria,37,Eleições 2010,2010-10-03,SE,SE,SERGIPE,260000000259,1,12,Casa,"SITUADA NO CONJUNTO FERNANDO COLLOR TAIÇOCA DE FORA RUA 5, QUADRA 13, NOSSA SENHORA DO SOCORRO SERGIPE.","60000,00",JOSÉ ALVES BARBOSA
19/04/2021,13:16:05,2010,2,Eleicao Ordinaria,37,Eleições 2010,2010-10-03,SE,SE,SERGIPE,260000000259,2,21,"Veículo automotor terrestre: caminhão, automóvel, moto, etc.",FIAT UNO MILLE ANO 2006/2007,"20000,00",JOSÉ ALVES BARBOSA
19/04/2021,13:16:05,2010,2,Eleicao Ordinaria,37,Eleições 2010,2010-10-03,SE,SE,SERGIPE,260000000341,1,21,"Veículo automotor terrestre: caminhão, automóvel, moto, etc.",VEICULO VOYAGE ANO 2009 2010 PLACA IAJ 5286,"32000,00",EVALDO FERNANDES CAMPOS
19/04/2021,13:16:05,2010,2,Eleicao Ordinaria,37,Eleições 2010,2010-10-03,SE,SE,SERGIPE,260000000341,2,13,Terreno,TERRENO E CASA LOC POVOADO ARATICUM ITAPORANGA DAJUDA,"100000,00",EVALDO FERNANDES CAMPOS
19/04/2021,13:16:05,2010,2,Eleicao Ordinaria,37,Eleições 2010,2010-10-03,SE,SE,SERGIPE,260000000341,3,29,Outros bens móveis,25 GARROTES,"25000,00",EVALDO FERNANDES CAMPOS
19/04/2021,13:16:05,2010,2,Eleicao Ordinaria,37,Eleições 2010,2010-10-03,SE,SE,SERGIPE,260000000341,4,61,Depósito bancário em conta corrente no País,CONTA CORRENTE BANCO DO BRASIL SA,"35000,00",EVALDO FERNANDES CAMPOS
